query_id,input_text,retrieved_indices,retrieved_scores,method,num_results,max_score,min_score,avg_score
107,대체어를 표기할 때는 대체어를 제시하는 괄호를 사용한다.,"[142, 148, 78, 13, 104, 39, 83, 18, 147, 145]","[0.8595758080482483, 0.8453157544136047, 0.8257989287376404, 0.8257989287376404, 0.8239556550979614, 0.8239556550979614, 0.8231094479560852, 0.8231094479560852, 0.8149781227111816, 0.8127223253250122]",method2_semantic_embedding,10,0.8595758080482483,0.8127223253250122,0.8278320074081421
108,"문장 안에서 독립적으로 사용되는 말을 '문장'이라 하고, 문장 안에서 다른 말에 종속되어서만 사용되는 말을 '문장부분'이라고 한다. 이때 문장부분 중에서 독립적으로 사용할 수 있는 말을 '문장'이라 하기도 한다. '라'는 문장의 끝을 나타내는 문장부호이다.","[104, 39, 130, 137, 149, 124, 59, 83, 18, 92]","[0.8475514650344849, 0.8475514650344849, 0.8231905698776245, 0.8223813772201538, 0.8220667839050293, 0.8189260959625244, 0.8189260959625244, 0.8188773393630981, 0.8188773393630981, 0.816577136516571]",method2_semantic_embedding,10,0.8475514650344849,0.816577136516571,0.8254925668239593
109,'새하얀'은 '새하'가 관형사 '는'과 결합한 형태이다. 이는 '새하'가 본립어로 인정받아 '새하'에 '는'이 붙은 형태이므로 '새하얀'으로 적는다.,"[104, 39, 97, 32, 96, 31, 83, 18, 99, 34]","[0.8521877527236938, 0.8521877527236938, 0.834477961063385, 0.834477961063385, 0.8273819088935852, 0.8273819088935852, 0.8250381350517273, 0.8250381350517273, 0.8231319785118103, 0.8231319785118103]",method2_semantic_embedding,10,0.8521877527236938,0.8231319785118103,0.8324435472488403
110,'window'의 원어 발음은 [ˈwɪndəʊ]로 [əʊ]는 '우'로 표기한다. 따라서 '윈도우'가 옳다.,"[172, 171, 167, 67, 2, 160, 168, 66, 1, 170]","[0.790666937828064, 0.7719665169715881, 0.7651501893997192, 0.7409132719039917, 0.7409132719039917, 0.7342716455459595, 0.7281351089477539, 0.727817952632904, 0.727817952632904, 0.727351188659668]",method2_semantic_embedding,10,0.790666937828064,0.727351188659668,0.7455004036426545
111,'아름다워지다'의 어간 '아름다워'에 어미 '-아'와 '-어'가 붙는다. 이때 어미 '-아'와 '-어' 중에서 어간 끝소리에 따라 '-아'를 쓰거나 '-어'를 쓰는 차이가 생난다. '아름다워지다'는 어간 끝소리가 받침 'ㄹ'로 이루어졌기 때문에 어미 '-아'가 아니라 '-어'가 결합한다.,"[95, 30, 93, 28, 111, 46, 99, 34, 96, 31]","[0.8879295587539673, 0.8879295587539673, 0.8767935633659363, 0.8767935633659363, 0.874206006526947, 0.874206006526947, 0.8696900010108948, 0.8696900010108948, 0.8633066415786743, 0.8633066415786743]",method2_semantic_embedding,10,0.8879295587539673,0.8633066415786743,0.8743851542472839
112,"'-고는'은 '고'와 '는'의 합성어로, 앞말이 보조 용언일 때는 보조 용언 뒤에 붙여 적고, 앞말이 명사일 때는 앞말과 띄어 적는다. '어떤 것에 비해 더 좋다'는 뜻을 나타내는 '치고는'은 보조 용언 '치고'와 '는'이 결합한 것이므로 '치고는'으로 적어야 한다.","[92, 27, 104, 39, 107, 42, 99, 34, 137, 96]","[0.872767984867096, 0.872767984867096, 0.8720627427101135, 0.8720627427101135, 0.8543259501457214, 0.8543259501457214, 0.8540316820144653, 0.8540316820144653, 0.8495452404022217, 0.8495182394981384]",method2_semantic_embedding,10,0.872767984867096,0.8495182394981384,0.8605440199375153
113,'윗'은 '위'의 준말이다. '윗'은 '위'의 준말로 '위'에 '-(으)ㄴ'을 붙여 '윗'을 만들 수 있다. 따라서 '윗쪽'이 아니라 '위쪽'이 옳다.,"[67, 2, 99, 34, 104, 39, 92, 27, 96, 31]","[0.8852665424346924, 0.8852665424346924, 0.84099942445755, 0.84099942445755, 0.8339143395423889, 0.8339143395423889, 0.8265756964683533, 0.8265756964683533, 0.8164076209068298, 0.8164076209068298]",method2_semantic_embedding,10,0.8852665424346924,0.8164076209068298,0.8406327247619629
114,한자어 '蛇'는 '가'로 표기한다. 따라서 '까치살무사는 살무사과의 뱀이다.'와 같이 '가'로 표기하는 것이 옳다.,"[68, 3, 76, 11, 163, 80, 15, 81, 16, 73]","[0.7882239818572998, 0.7882239818572998, 0.768437385559082, 0.768437385559082, 0.7658272385597229, 0.7614715695381165, 0.7614715695381165, 0.7582100033760071, 0.7582100033760071, 0.7566547393798828]",method2_semantic_embedding,10,0.7882239818572998,0.7566547393798828,0.7675167858600617
115,"수량을 나타내는 명사 '삼백', '사십'은 각각 독립적인 단어이므로 띄어 쓴다.","[133, 134, 83, 18, 147, 139, 104, 39, 122, 57]","[0.8711567521095276, 0.8707316517829895, 0.847554624080658, 0.847554624080658, 0.8278855681419373, 0.8276047706604004, 0.8234639763832092, 0.8234639763832092, 0.815885066986084, 0.815885066986084]",method2_semantic_embedding,10,0.8711567521095276,0.815885066986084,0.8371186077594757
116,"'어이쿠'는 '어이쿠'에 '!'가 아닌 '~-~'가 적절한 소리 표현이므로, '어이쿠!'가 아니라 '어이쿠~'가 옳다.","[115, 50, 120, 55, 141, 99, 34, 113, 48, 92]","[0.8122747540473938, 0.8122747540473938, 0.8082301020622253, 0.8082301020622253, 0.8061067461967468, 0.8041266798973083, 0.8041266798973083, 0.8032068014144897, 0.8032068014144897, 0.8024917840957642]",method2_semantic_embedding,10,0.8122747540473938,0.8024917840957642,0.8064275205135345
117,"'어떤 일이 일어나고 있는 상태'를 나타내는 '되어'는 '되다'에 '-어'가 결합한 형태이지만, '어떤 일이 일어나고 있는 상태'를 나타내는 '되어'는 '되다'에 '-어'가 결합한 형태가 아니다. 따라서 '어떤 일이 일어나고 있는 상태'를 나타내는 '되어'는 '되다'와 '-어'가 결합한 형태가 아니라 '되어' 하나의 단어이므로 '되어'로 써야 한다.","[103, 38, 100, 35, 102, 37, 123, 58, 96, 31]","[0.863504946231842, 0.863504946231842, 0.8573665022850037, 0.8573665022850037, 0.855663537979126, 0.855663537979126, 0.8534284234046936, 0.8534284234046936, 0.8519189357757568, 0.8519189357757568]",method2_semantic_embedding,10,0.863504946231842,0.8519189357757568,0.8563764691352844
118,타코야키(taco-yaki)의 원어 발음은 [takōyaki]로 [k]는 'ㄱ'으로 표기한다. 따라서 '타코야키'로 표기하는 것이 옳다.,"[175, 163, 121, 56, 126, 61, 67, 2, 80, 15]","[0.7946345806121826, 0.7495367527008057, 0.7234426736831665, 0.7234426736831665, 0.7211974859237671, 0.7211974859237671, 0.7208284735679626, 0.7208284735679626, 0.7183763980865479, 0.7183763980865479]",method2_semantic_embedding,10,0.7946345806121826,0.7183763980865479,0.7311861395835877
119,문장 끝에 마침표를 쓴다.,"[143, 130, 149, 152, 141, 148, 150, 145, 146, 136]","[0.7922305464744568, 0.7893116474151611, 0.765526533126831, 0.7546722292900085, 0.7539771199226379, 0.7347634434700012, 0.7286380529403687, 0.7274594306945801, 0.7229772806167603, 0.7219679355621338]",method2_semantic_embedding,10,0.7922305464744568,0.7219679355621338,0.749152421951294
120,말티즈(maltese)의 원어 발음은 [ˈmæl.tiːz]로 [æ]는 '애'로 표기한다. 따라서 '말티즈'가 옳다.,"[171, 167, 160, 170, 168, 161, 162, 66, 1, 72]","[0.7272704839706421, 0.7209104299545288, 0.7143355011940002, 0.7116599678993225, 0.7105863094329834, 0.7072131633758545, 0.7068417072296143, 0.7053483724594116, 0.7053483724594116, 0.703857958316803]",method2_semantic_embedding,10,0.7272704839706421,0.703857958316803,0.7113372266292572
121,'쥬스'는 외래어 표기법에 따라 [juːs]를 표기한다. 따라서 '쥬스'가 옳다.,"[177, 72, 7, 83, 18, 104, 39, 81, 16, 68]","[0.7959232330322266, 0.7678701877593994, 0.7678701877593994, 0.767317533493042, 0.767317533493042, 0.7655773162841797, 0.7655773162841797, 0.7649704217910767, 0.7649704217910767, 0.7647085189819336]",method2_semantic_embedding,10,0.7959232330322266,0.7647085189819336,0.7692102670669556
122,"수사자는 '어떤 것의 수를 나타내는 말'을 의미한다. 수사자는 '어떤 것의 수를 나타내는 말'을 의미하는 말로, '하나', '두 개', '셋째', '열 개' 등이 있다. 수사자는 명사 앞에 붙는 어미 '-자'가 붙어 만들어진 말이지만, 수사자 자체가 명사와 동사의 어근을 포함하고 있기 때문에 별개의 어구로 보아 수사자로 분류하였다.","[104, 39, 83, 18, 97, 32, 96, 31, 133, 98]","[0.8664716482162476, 0.8664716482162476, 0.8611385226249695, 0.8611385226249695, 0.8507553935050964, 0.8507553935050964, 0.8403511643409729, 0.8403511643409729, 0.8302436470985413, 0.8301082253456116]",method2_semantic_embedding,10,0.8664716482162476,0.8301082253456116,0.8497785329818726
123,마스크(mask)의 원어 발음은 [mæsk]로 [æ]는 '애'로 표기한다. 따라서 '마슼'이 아닌 '마스크'가 옳다.,"[167, 66, 1, 121, 56, 168, 160, 171, 170, 172]","[0.7505325078964233, 0.7347959876060486, 0.7347959876060486, 0.7285059094429016, 0.7285059094429016, 0.7268351316452026, 0.7268257141113281, 0.7267800569534302, 0.7249544262886047, 0.7248833775520325]",method2_semantic_embedding,10,0.7505325078964233,0.7248833775520325,0.7307415008544922
124,"'보고'는 '보다'의 어간에 '-고'가 결합한 관형사로, '보고'는 '보고 있다'의 '보고'와는 다르다. 따라서 '시험 잘보고 와!'가 아니라 '시험 잘 보고 와!'가 옳다.","[104, 39, 92, 27, 96, 31, 99, 34, 83, 18]","[0.844308614730835, 0.844308614730835, 0.8425047397613525, 0.8425047397613525, 0.8367539644241333, 0.8367539644241333, 0.8319298624992371, 0.8319298624992371, 0.8300116062164307, 0.8300116062164307]",method2_semantic_embedding,10,0.844308614730835,0.8300116062164307,0.8371017575263977
125,괄호 안의 괄호는 앞의 괄호와 다른 형태를 써야 한다.,"[142, 148, 122, 57, 147, 145, 149, 78, 13, 140]","[0.8870040774345398, 0.7738553285598755, 0.7601484060287476, 0.7601484060287476, 0.7517362236976624, 0.7500777244567871, 0.7499443888664246, 0.7493389844894409, 0.7493389844894409, 0.7461957931518555]",method2_semantic_embedding,10,0.8870040774345398,0.7461957931518555,0.7677788317203522
126,"'ㄷ' 소리로 나는 받침 중에서 'ㄷ'으로 적는 것은 소리가 나는 대로 적는 것이 아니라, 그음이 나는 경우에 한한다.","[127, 62, 126, 61, 106, 41, 125, 60, 121, 56]","[0.9500667452812195, 0.9500667452812195, 0.8875907063484192, 0.8875907063484192, 0.8801490664482117, 0.8801490664482117, 0.8793025016784668, 0.8793025016784668, 0.8765807747840881, 0.8765807747840881]",method2_semantic_embedding,10,0.9500667452812195,0.8765807747840881,0.894737958908081
127,'이상한데서'는 하나의 단어이다. 따라서 띄어 쓰지 않고 붙여 쓴다.,"[104, 39, 139, 83, 18, 133, 130, 138, 136, 165]","[0.8257420659065247, 0.8257420659065247, 0.8214089870452881, 0.812109112739563, 0.812109112739563, 0.8093265295028687, 0.8042903542518616, 0.8031535744667053, 0.8029400110244751, 0.8026844263076782]",method2_semantic_embedding,10,0.8257420659065247,0.8026844263076782,0.8119506239891052
128,매트리스(matress)의 원어 발음은 [mætrəs]로 [æ]는 '애'로 표기한다. 따라서 '매트릭스'가 아니라 '매트리스'가 옳다.,"[171, 167, 172, 66, 1, 168, 160, 177, 104, 39]","[0.703238844871521, 0.7032027840614319, 0.6968441009521484, 0.6948472857475281, 0.6948472857475281, 0.6889974474906921, 0.6867280602455139, 0.6862037777900696, 0.6825222969055176, 0.6825222969055176]",method2_semantic_embedding,10,0.703238844871521,0.6825222969055176,0.6919954180717468
129,'그렇다'와 '그렇다'는 모두 '그렇다'의 어간과 '다'가 결합한 형태이다. 이때 '그렇다'의 어간 끝 받침 'ㄹ'과 '다'의 첫소리 'ㄷ'은 합쳐서 'ㄹㄷ'이 된다. 그러나 이는 모음 뒤의 받침과 모음 앞의 자음이 결합하는 경우의 예시이므로 'ㄹㄷ'이 아닌 'ㄹ+a'로 발음한다. 따라서 '그렇다'와 '그렇다'는 '그렇다'와 '그렇다'로 적는다.,"[106, 41, 105, 40, 125, 60, 121, 56, 117, 52]","[0.8769938945770264, 0.8769938945770264, 0.8686825037002563, 0.8686825037002563, 0.8634277582168579, 0.8634277582168579, 0.8623907566070557, 0.8623907566070557, 0.8574151992797852, 0.8574151992797852]",method2_semantic_embedding,10,0.8769938945770264,0.8574151992797852,0.8657820224761963
130,"'같이'는 '같다'의 활용형으로, '같다'의 어간 끝 받침 'ㄷ' 앞에서 'ㅅ'이 대체된다. '같이'는 '같다'의 활용형이므로 '같이'가 아니라 '같음'이므로 '같다'의 활용형을 보여준다. 따라서 '같이'를 쓰는 것이 옳다.","[92, 27, 104, 39, 78, 13, 99, 34, 96, 31]","[0.8601474761962891, 0.8601474761962891, 0.8513433337211609, 0.8513433337211609, 0.850612223148346, 0.850612223148346, 0.8466889262199402, 0.8466889262199402, 0.8451001048088074, 0.8451001048088074]",method2_semantic_embedding,10,0.8601474761962891,0.8451001048088074,0.8507784128189086
131,'갈아 넣다'는 '갈다'와 '넣다'의 합성어이다. 이 합성어의 구성 요소인 '넣다'는 '넣다'와 '넣다'의 합성어를 만들 수 있기 때문에 앞말에 붙는 조사 '에'를 받을 수 있다. 따라서 '갈아 넣다'는 '갈다'와 '넣다'의 합성어이기 때문에 '갈아넣다'가 아니라 '갈아 넣다'로 써야 한다.,"[104, 39, 92, 27, 83, 18, 99, 34, 122, 57]","[0.8396400213241577, 0.8396400213241577, 0.8105716109275818, 0.8105716109275818, 0.8092063069343567, 0.8092063069343567, 0.8073362112045288, 0.8073362112045288, 0.8060302138328552, 0.8060302138328552]",method2_semantic_embedding,10,0.8396400213241577,0.8060302138328552,0.814556872844696
132,'치르다'의 어간 '치르-'에 어미 '-었-'이 결합하면 '치렀-'이 된다. 이는 받침이 [ㄴ]으로 끝나면 'ㄴ'을 덧붙여 적는다. 따라서 '치렀다'가 옳다.,"[95, 30, 99, 34, 126, 61, 96, 31, 121, 56]","[0.8691229820251465, 0.8691229820251465, 0.8663533329963684, 0.8663533329963684, 0.8631685376167297, 0.8631685376167297, 0.8609867095947266, 0.8609867095947266, 0.8553844690322876, 0.8553844690322876]",method2_semantic_embedding,10,0.8691229820251465,0.8553844690322876,0.8630032062530517
133,'점장이'는 '점쟁이'의 줄임말이다. 줄임말은 줄여서 쓰되 앞말을 적지 않는 것을 원칙으로 한다. 그러나 앞말을 적지 않는 것이 불확실할 때는 앞말을 적어서 적는다. '점장이'의 경우 앞말을 적지 않는 것이 불확실하므로 줄임말을 줄여 쓰되 앞말을 적어서 쓴다.,"[104, 39, 70, 5, 152, 138, 122, 57, 92, 27]","[0.8324868679046631, 0.8324868679046631, 0.8251271843910217, 0.8251271843910217, 0.8213880658149719, 0.8191554546356201, 0.8184926509857178, 0.8184926509857178, 0.8175802826881409, 0.8175802826881409]",method2_semantic_embedding,10,0.8324868679046631,0.8175802826881409,0.8227917492389679
134,"'어떻게, 어떤 정도로'라는 뜻의 '얼마나'는 '어떻게, 어떤 정도로'라는 뜻의 '어떻게'와 '어떤 정도'라는 뜻의 '나'가 결합한 합성어이다. 이는 '어떻게'와 '나'가 결합하여 하나의 단어가 되었으므로 붙여 쓴다. '거예요'는 '거'와 '예요'가 결합한 합성어이다. 이는 '거'와 '예요'가 결합하여 하나의 단어가 되었으므로 붙여 쓴다.","[104, 39, 92, 27, 96, 31, 83, 18, 99, 34]","[0.853781521320343, 0.853781521320343, 0.8400174379348755, 0.8400174379348755, 0.8308706879615784, 0.8308706879615784, 0.8267163038253784, 0.8267163038253784, 0.824904203414917, 0.824904203414917]",method2_semantic_embedding,10,0.853781521320343,0.824904203414917,0.8352580308914185
135,"'웃돈'은 '윗돈'의 잘못된 표기이다. '웃'은 '우'로 표기하는 것이 원칙이다. 다만, '웃'이 '우'와 구별되는 단어의 첫소리로 쓰이는 경우에만 '웃'을 '우'로 표기하지 않는다. '웃돈'은 이러한 예외에 해당하지 않으므로 '윗돈'으로 표기해야 한다.","[67, 2, 92, 27, 64, 129, 104, 39, 107, 42]","[0.8823972344398499, 0.8823972344398499, 0.8223046660423279, 0.8223046660423279, 0.8201754689216614, 0.8200881481170654, 0.8128947615623474, 0.8128947615623474, 0.8099690675735474, 0.8099690675735474]",method2_semantic_embedding,10,0.8823972344398499,0.8099690675735474,0.8295395076274872
136,'율'은 '률'로 적는다.,"[88, 23, 64, 129, 177, 92, 27, 83, 18, 122]","[0.8239555954933167, 0.8239555954933167, 0.8104909062385559, 0.8103984594345093, 0.8098069429397583, 0.8067629337310791, 0.8067629337310791, 0.8046315908432007, 0.8046315908432007, 0.8038561344146729]",method2_semantic_embedding,10,0.8239555954933167,0.8038561344146729,0.8105252683162689
137,'찮다'는 '찮다'로만 독립하여 쓰일 수 있다. '찮다'는 '차다'와 '찮다'의 합성어 구성이 가능하다. '차다'는 '차다'로만 독립하여 쓰일 수 있다. '차다'와 '찮다'의 합성어는 '차찮다'로 쓴다.,"[104, 39, 116, 51, 83, 18, 92, 27, 99, 34]","[0.8498440384864807, 0.8498440384864807, 0.8483414053916931, 0.8483414053916931, 0.8366434574127197, 0.8366434574127197, 0.8252430558204651, 0.8252430558204651, 0.8198738694190979, 0.8198738694190979]",method2_semantic_embedding,10,0.8498440384864807,0.8198738694190979,0.8359891653060914
138,문장의 끝에는 마침표를 쓴다.,"[130, 143, 149, 152, 141, 148, 150, 146, 145, 136]","[0.809490442276001, 0.8020507097244263, 0.7783801555633545, 0.7695677280426025, 0.7631989121437073, 0.7488369941711426, 0.7425137162208557, 0.73900306224823, 0.7389222383499146, 0.7360397577285767]",method2_semantic_embedding,10,0.809490442276001,0.7360397577285767,0.7628003716468811
139,'지켜리다'는 '지켜리다'의 어간 '지켜-'에 어미 '-(으)-ㄹ'이 결합한 형태이다. 이때 '지켜-'에 '-(으)-ㄹ'이 결합하면 '지켜-'가 바뀌어 '지켜-'가 된다. 따라서 '지켜리다'가 옳다.,"[99, 34, 92, 27, 95, 30, 96, 31, 104, 39]","[0.8658379316329956, 0.8658379316329956, 0.8500721454620361, 0.8500721454620361, 0.8379193544387817, 0.8379193544387817, 0.8264570236206055, 0.8264570236206055, 0.8263380527496338, 0.8263380527496338]",method2_semantic_embedding,10,0.8658379316329956,0.8263380527496338,0.8413249015808105
140,"'변변찮다'는 '변변하다'에 '-찮다'가 결합한 말로, '변변하다'의 뜻은 '좋다'이고 '-찮다'의 뜻은 '아주 좋다'이다. 따라서 '변변찮다'는 '아주 좋다'라는 뜻을 나타낸다.","[116, 51, 104, 39, 78, 13, 92, 27, 83, 18]","[0.839796781539917, 0.839796781539917, 0.8304554224014282, 0.8304554224014282, 0.8129768967628479, 0.8129768967628479, 0.811025857925415, 0.811025857925415, 0.8091892600059509, 0.8091892600059509]",method2_semantic_embedding,10,0.839796781539917,0.8091892600059509,0.8206888437271118
141,"병음이 다른 한어의 한 단어를 다른 한어의 한 단어로 적을 때, 그 한어의 한 단어 안에 다른 한어의 한 단어를 넣어 둘을 함께 표시할 수 있다. 이때 둘을 구별하기 위해 괄호를 쓴다.","[104, 39, 90, 25, 83, 18, 78, 13, 107, 42]","[0.8899247050285339, 0.8899247050285339, 0.8802562952041626, 0.8802562952041626, 0.8664838075637817, 0.8664838075637817, 0.8625953793525696, 0.8625953793525696, 0.85996413230896, 0.85996413230896]",method2_semantic_embedding,10,0.8899247050285339,0.85996413230896,0.8718448638916015
142,'처음'은 '처음으로'의 준말이다. '처음으로'의 준말은 '처음'으로 줄여 쓴다.,"[104, 39, 83, 18, 70, 5, 122, 57, 71, 6]","[0.8393000364303589, 0.8393000364303589, 0.8341857194900513, 0.8341857194900513, 0.828620195388794, 0.828620195388794, 0.8263282775878906, 0.8263282775878906, 0.8252465724945068, 0.8252465724945068]",method2_semantic_embedding,10,0.8393000364303589,0.8252465724945068,0.8307361602783203
143,"'septembre'는 'sept'과 'embre'의 합성어이며, 'sept'의 발음은 [sɛp]으로 [ɛ]는 'ㅔ'로 표기한다. 따라서 '셉탕브르'가 옳다.","[160, 174, 161, 64, 129, 171, 167, 168, 86, 21]","[0.7483557462692261, 0.747663676738739, 0.7379156947135925, 0.7361767292022705, 0.7360966801643372, 0.7350739240646362, 0.734845757484436, 0.7320818305015564, 0.729583740234375, 0.729583740234375]",method2_semantic_embedding,10,0.7483557462692261,0.729583740234375,0.7367377519607544
144,따옴표는 직접 인용한 말이나 특별히 강조한 말 뒤에 쓴다.,"[151, 155, 141, 124, 59, 142, 149, 152, 104, 39]","[0.8780983686447144, 0.8568134903907776, 0.7964865565299988, 0.7876312136650085, 0.7876312136650085, 0.7802557945251465, 0.7790210247039795, 0.7768674492835999, 0.7761832475662231, 0.7761832475662231]",method2_semantic_embedding,10,0.8780983686447144,0.7761832475662231,0.799517160654068
145,"쉼표는 앞말이 '라고', '라고 하다' 등과 결합할 때는 뒤말에 붙여 쓴다.","[149, 137, 104, 39, 107, 42, 92, 27, 99, 34]","[0.8554419875144958, 0.8468706607818604, 0.8354301452636719, 0.8354301452636719, 0.8233528137207031, 0.8233528137207031, 0.8219870328903198, 0.8219870328903198, 0.8163464665412903, 0.8163464665412903]",method2_semantic_embedding,10,0.8554419875144958,0.8163464665412903,0.8296545565128326
146,"'녘'은 '녁'의 준말이다. '녘'은 '녁'의 준말로 '녁'은 '녁'의 준말이지만, '녁'은 '녘'의 준말이 아니다. 따라서 '동틀 녘'이 아니라 '동틀녘'으로 써야 한다.","[71, 6, 86, 21, 83, 18, 87, 22, 92, 27]","[0.7934768795967102, 0.7934768795967102, 0.7922185659408569, 0.7922185659408569, 0.7915070056915283, 0.7915070056915283, 0.7914878726005554, 0.7914878726005554, 0.7895029187202454, 0.7895029187202454]",method2_semantic_embedding,10,0.7934768795967102,0.7895029187202454,0.7916386485099792
147,마침표는 문장 끝에 쓴다.,"[143, 149, 130, 141, 152, 148, 150, 145, 147, 146]","[0.8175168633460999, 0.7859597206115723, 0.7798194885253906, 0.7719608545303345, 0.7700945138931274, 0.7667449712753296, 0.7583076357841492, 0.7535629272460938, 0.7508479356765747, 0.7439290285110474]",method2_semantic_embedding,10,0.8175168633460999,0.7439290285110474,0.7698743939399719
148,'오똑이'는 '오똑하다'의 어근에 '이'가 결합한 말이다. 이는 '오똑하다'의 어근에 의존 명사 '이'가 결합한 말이므로 '오똑이'로 적는다.,"[104, 39, 97, 32, 96, 31, 92, 27, 99, 34]","[0.8711707592010498, 0.8711707592010498, 0.8646919131278992, 0.8646919131278992, 0.8521775007247925, 0.8521775007247925, 0.844773530960083, 0.844773530960083, 0.8431366086006165, 0.8431366086006165]",method2_semantic_embedding,10,0.8711707592010498,0.8431366086006165,0.8551900625228882
149,"'프라이팬'은 외래어 표기법에 따라 '프라이팬'으로 적되, '프라이팬'은 '프라이'가 접두사로 쓰인다 해서 '프라이팬'으로 적지 않고 '프라이팬'으로 적는다. 따라서 '프라이팬'이 아니라 '후라이팬'으로 표기하는 것이 옳다.","[104, 39, 177, 83, 18, 72, 7, 70, 5, 159]","[0.7795334458351135, 0.7795334458351135, 0.7740046977996826, 0.7575274109840393, 0.7575274109840393, 0.7547200918197632, 0.7547200918197632, 0.7523250579833984, 0.7523250579833984, 0.7500318288803101]",method2_semantic_embedding,10,0.7795334458351135,0.7500318288803101,0.7612248539924622
150,"'와'는 '오다'의 준말이다. '오다'의 준말은 '오'로 줄일 수는 있지만, '오'로 줄이면 '오'가 '와'와 구별되지 않기 때문에 '오'가 아닌 '와'를 적는다. 따라서 '와셨지요'가 옳다.","[92, 27, 104, 39, 99, 34, 112, 47, 67, 2]","[0.8585041761398315, 0.8585041761398315, 0.8465746641159058, 0.8465746641159058, 0.8300377726554871, 0.8300377726554871, 0.829961359500885, 0.829961359500885, 0.8267887830734253, 0.8267887830734253]",method2_semantic_embedding,10,0.8585041761398315,0.8267887830734253,0.838373351097107
151,"'또래'는 '같은 또래'의 줄임말로, '같은 또래의'의 줄임형이다. '또아리'는 줄임말이 아니므로 '또래'로 줄여 쓰지 못한다.","[104, 39, 83, 18, 78, 13, 122, 57, 92, 27]","[0.8299710750579834, 0.8299710750579834, 0.8250705599784851, 0.8250705599784851, 0.8185852766036987, 0.8185852766036987, 0.8014397621154785, 0.8014397621154785, 0.796284556388855, 0.796284556388855]",method2_semantic_embedding,10,0.8299710750579834,0.796284556388855,0.8142702460289002
152,"'이틀'은 '이틀째'와 같이 '이틀'이 앞말과 결합하여 하나의 단어가 되는 경우가 있으므로, 앞말과 띄어 쓰지 않고 붙여 쓰는 경우도 허용된다. 그러나 '이틀째'는 '이틀째'만으로 하나의 단어가 되므로, 앞말과 띄어 쓰지 않고 붙여 쓰는 경우는 허용되지 않는다. 이 문장의 '이틀'은 '이틀째'와 같이 '이틀'이 앞말과 결합하여 하나의 단어가 되는 경우가 아니라, 앞말과 떨어져서 '이틀'만으로 하나의 단어가 된다. 따라서 '이틀'과 뒷말을 붙여 쓰지 않고 띄어 써야 한다.","[104, 39, 83, 18, 136, 133, 122, 57, 107, 42]","[0.8537006378173828, 0.8537006378173828, 0.8456548452377319, 0.8456548452377319, 0.8417189121246338, 0.8329730033874512, 0.8279637694358826, 0.8279637694358826, 0.8222000598907471, 0.8222000598907471]",method2_semantic_embedding,10,0.8537006378173828,0.8222000598907471,0.8373730540275574
153,'부딪치다'는 '부딪치다'의 본형이다. '부딪치다'의 본형을 파생한 '부딪치다'의 어간과 '더니'가 결합한 것은 '부딪치더니'로 줄여 적는다.,"[104, 39, 96, 31, 99, 34, 102, 37, 92, 27]","[0.829068124294281, 0.829068124294281, 0.8090971112251282, 0.8090971112251282, 0.8085391521453857, 0.8085391521453857, 0.80425626039505, 0.80425626039505, 0.8026636838912964, 0.8026636838912964]",method2_semantic_embedding,10,0.829068124294281,0.8026636838912964,0.8107248663902282
154,말(馬)은 '말'이 모음으로 시작하는 음절에 붙어 장음이 되는 경우가 없으므로 '말(馬)'로 적는다. 반면 말(言)은 '말'이 모음으로 시작하는 음절에 붙어 장음이 되는 경우가 있으므로 '말(言)'으로 적는다.,"[107, 42, 108, 43, 88, 23, 64, 129, 125, 60]","[0.8557364344596863, 0.8557364344596863, 0.8514497876167297, 0.8514497876167297, 0.8469165563583374, 0.8469165563583374, 0.8443371057510376, 0.8442941904067993, 0.8421727418899536, 0.8421727418899536]",method2_semantic_embedding,10,0.8557364344596863,0.8421727418899536,0.8481182336807251
155,'어린 시절'은 하나의 단어가 아니라 '어린'과 '시절'이 결합한 복합어이다. 따라서 띄어 쓴다.,"[104, 39, 83, 18, 122, 57, 165, 78, 13, 136]","[0.8525686264038086, 0.8525686264038086, 0.8255793452262878, 0.8255793452262878, 0.8145055770874023, 0.8145055770874023, 0.8121974468231201, 0.8101469874382019, 0.8101469874382019, 0.8086768388748169]",method2_semantic_embedding,10,0.8525686264038086,0.8086768388748169,0.8226475358009339
156,'바르다'는 '바르다'와 '바르다'의 두 형태를 가진다.,"[83, 18, 122, 57, 78, 13, 81, 16, 86, 21]","[0.787943959236145, 0.787943959236145, 0.780163049697876, 0.780163049697876, 0.7785954475402832, 0.7785954475402832, 0.7703314423561096, 0.7703314423561096, 0.7690484523773193, 0.7690484523773193]",method2_semantic_embedding,10,0.787943959236145,0.7690484523773193,0.7772164702415466
157,'프라이'는 '프라이'로만 발음되므로 '프라이'로 적는다. '프라이'는 '프라이'로만 발음되므로 '프라이'로 적는다.,"[72, 7, 177, 64, 129, 104, 39, 86, 21, 172]","[0.7658479809761047, 0.7658479809761047, 0.7655431628227234, 0.7526128888130188, 0.7525720596313477, 0.7489619255065918, 0.7489619255065918, 0.7440056800842285, 0.7440056800842285, 0.7422066330909729]",method2_semantic_embedding,10,0.7658479809761047,0.7422066330909729,0.7530565917491913
